Match Making,"Rome, Italy",2010-11-07,2010-11-10,
EMSS,"Rome, Italy",2011-09-15,2011-09-16,
ICCSSE,"Rome, Italy",2011-04-27,2011-04-29,
AAL@BIOSTEC,"Rome, Italy",2011-01-28,2011-01-29,
EUCAP,"Rome, Italy",2011-04-10,2011-04-15,
MAS,"Rome, Italy",2011-09-28,2011-09-30,
HMS,"Rome, Italy",2011-09-28,2011-09-30,
DHSS,"Rome, Italy",2011-09-28,2011-09-30,
e-health,"Rome, Italy",2011-07-20,2011-07-22,
CAMS,"Rostock, Germany",2010-09-15,2010-09-17,
ICCCS,"Rourkela, India",2011-02-12,2011-02-14,
IECR,"Rourkela, India",2010-12-27,2010-12-29,
IIRW,"South Lake Tahoe, USA",2010-10-17,2010-10-21,
SNOW,"Salen, Sweden",2011-03-24,2011-03-26,
SBRN,"Sao Bernardo do Campo, Brazil",2010-10-23,2010-10-28,
SIGDOC,"Sao Carlos, Brazil",2010-09-27,2010-09-29,
II FBCP,"Sao Carlos, Brazil",2010-12-20,2010-12-22,
CIARP,"Sao Paulo,  Brazil",2010-11-08,2010-11-11,
CIANTEC,"Sao Paulo,  Brazil",2010-10-27,2010-10-29,
LACLO,"Sao Paulo,  Brazil",2010-09-27,2010-10-01,
LADC,"Sao Paulo,  Brazil",2011-04-25,2011-04-29,
WRVA,"Sao Paulo,  Brazil",2010-11-08,2010-11-11,
iWIGP,"Saarbrucken, Germany",2011-03-27,2011-03-27,
MBT,"Saarbrucken, Germany",2011-04-02,2011-04-03,
ITS,"Saarbrucken, Germany",2010-11-07,2010-11-10,
SAMT,"Saarbrucken, Germany",2010-12-01,2010-12-03,
HPG,"Saarbrucken, Germany",2010-06-25,2010-06-27,
SMDT,"Saarbrucken, Germany",2010-12-01,2010-12-03,
TACAS,"Saarbrucken, Germany",2011-03-26,2011-04-03,
DCDS,"Saarbrucken, Germany",2011-06-15,2011-06-17,
CC,"Saarbrucken, Germany",2011-03-26,2011-04-03,
LDTA,"Saarbrucken, Germany",2011-03-26,2011-03-27,
QAPL,"Saarbrucken, Germany",2011-04-01,2011-04-03,
ETAPS ,"Saarbrucken, Germany",2011-03-26,2011-04-03,
SAMT,"Saarbrucken, Germany",2010-12-01,2010-12-03,
SAMT,"Saarbrucken, Germany",2010-12-01,2010-12-03,
OMIR,"Saarbrucken, Germany",2010-12-01,2010-12-03,
WIVE,"Saint Etienne, France",2010-10-12,2010-10-13,
AI,"Saint John s, Canada",2011-05-25,2011-05-27,
ES Pre-ICIS ,"Saint Louis, USA ",2010-12-11,2010-12-11,
EUCASS,"Saint Petersburg, Russia",2011-07-04,2011-07-08,
ISIT,"Saint Petersburg, Russia",2011-07-31,2011-08-05,
QCAV,"Saint-Etienne, France",2011-06-28,2011-06-30,
A4MMC,"Saint-Malo, France",2010-06-19,2010-06-23,
WS advanced CEM,"Saint-Malo, France",2010-12-02,2010-12-03,
WoRIE,"Salamanca, Spain",2011-04-07,2011-04-07,
FactÃ³tum  ,"Salamanca, Spain",2010-03-20,2010-08-31,
Zoco,"Salamanca, Spain",2011-04-06,2011-04-08,
PACBB,"Salamanca, Spain",2011-04-06,2011-04-08,
ISAmI,"Salamanca, Spain",2011-04-06,2011-04-08,
DCAI,"Salamanca, Spain",2011-04-06,2011-04-08,
AAAL,"Salamanca, Spain",2011-04-06,2011-04-08,
ICONE,"Salem, India",2011-02-24,2011-02-26,
Trans-Spirit,"Salt Lake City, USA",2010-10-01,2010-10-01,
InfoVis,"Salt Lake City, USA",2010-10-24,2010-10-29,
RootsTech,"Salt Lake City, USA",2011-02-10,2011-02-12,
Archiving,"Salt Lake City, USA",2011-05-16,2011-05-19,
VAHC,"Salt Lake City, USA",2010-10-24,2010-10-29,
SECON,"Salt Lake City, USA",2011-06-27,2011-06-30,
FCCM,"Salt Lake City, USA",2011-05-01,2011-05-03,
SBCARS,"Salvador, Brazil",2010-09-27,2010-10-01,
SBES,"Salvador, Brazil",2010-09-27,2010-10-01,
CBSoft Tools,"Salvador, Brazil",2010-09-27,2010-10-01,
WTES,"Salvador, Brazil",2010-09-27,2010-10-01,
AutoSoft ,"Salvador, Brazil",2010-09-27,2010-09-27,
ICTinForensics,"Salvador, Brazil",2011-06-20,2011-06-23,
Eurosys,"Salzburg, Austria",2011-04-10,2011-04-13,
CloudCP,"Salzburg, Austria",2011-04-10,2011-04-10,
SFMA,"Salzburg, Austria",2011-04-10,2011-04-10,
ICICTH,"Samos, Greece",2011-07-14,2011-07-16,
PSPAE,"Samos, Greece",2010-06-23,2010-06-25,
SAMOS,"Samos, Greece",2011-07-18,2011-07-21,
CONIELECOMP,"San Andres Cholula, Mexico",2011-02-28,2011-03-02,
AOM Annual Meeting,"San Antonio, USA",2011-08-12,2011-08-16,
CODASPY,"San Antonio, USA",2011-02-21,2011-02-23,
HipHaC,"San Antonio, USA",2011-02-13,2011-02-13,
SAW,"San Antonio, USA",2011-02-12,2011-02-12,
PPoPP,"San Antonio, USA",2011-02-12,2011-02-16,
SensorApps,"San Antonio, USA",2011-02-22,2011-02-24,
HPCA,"San Antonio, USA",2011-02-12,2011-02-16,
SAS,"San Antonio, USA",2011-02-22,2011-02-24,
AAOS,"San Diego, USA",2011-02-15,2011-02-19,
DAC - UT,"San Diego, USA",2011-06-05,2011-06-10,
SRMPDS,"San Diego, USA",2010-09-13,2010-09-19,
ANCS,"San Diego, USA",2010-10-25,2010-10-25,
RTSS,"San Diego, USA",2010-11-30,2010-12-03,
ANCS,"San Diego, USA",2010-10-25,2010-10-26,
AHS,"San Diego, USA",2011-06-06,2011-06-09,
SPIESS,"San Diego, USA",2011-03-06,2011-03-10,
NDSS,"San Diego, USA",2011-02-06,2011-02-09,
WCM Conference,"San Diego, USA",2011-03-15,2011-03-17,
AVICPS,"San Diego, USA",2010-11-30,2010-11-30,
KDD,"San Diego, USA",2011-08-21,2011-08-24,
MUE,"San Diego, USA",2010-06-28,2010-06-30,
SISC,"San Diego, USA",2010-12-02,2010-12-04,
WH,"San Diego, USA",2010-10-05,2010-10-07,
DIAMOND,"San Diego, USA",2010-09-13,2010-09-16,
SOI,"San Diego, USA",2010-10-11,2010-10-14,
WP2PN,"San Diego, USA",2010-09-13,2010-09-16,
PSTI,"San Diego, USA",2010-09-13,2010-09-16,
AVFOP,"San Diego, USA",2011-10-04,2011-10-06,
DAC,"San Diego, USA",2011-06-05,2011-06-10,
MSE,"San Diego, USA",2011-06-04,2011-06-06,
ITherm,"San Diego, USA",2012-05-30,2012-06-01,
SLIP,"San Diego, USA",2011-06-05,2011-06-05,
ICMTS,"San Diego, USA",2012-03-19,2012-03-22,
PSES,"San Diego, USA",2011-10-10,2011-10-12,
CVAVI,"San Francisco, USA",2010-06-14,2010-06-14,
JavaOne,"San Francisco, USA",2009-09-19,2009-09-23,
ICSOC Demos,"San Francisco, USA",2010-12-07,2010-12-10,
AES 129th Convention,"San Francisco, USA",2010-11-04,2010-11-07,
IQSP,"San Francisco, USA",2011-01-23,2011-01-27,
SPAWC,"San Francisco, USA",2011-06-26,2011-06-29,
AAAI,"San Francisco, USA",2011-08-07,2011-08-11,
MOBICASE,"San Francisco, USA",2010-10-25,2010-10-28,
SIPS,"San Francisco, USA",2010-10-06,2010-10-08,
DRR,"San Francisco, USA",2011-01-23,2011-01-27,
IROS,"San Francisco, USA",2011-09-25,2011-09-30,
AAAI Spring Symposium,"San Francisco, USA",2011-03-21,2011-03-23,
EVT/WOTE,"San Francisco, USA",2011-08-08,2011-08-09,
AMIA TBI,"San Francisco, USA",2011-03-07,2011-03-09,
CVPR4HB,"San Francisco, USA",2010-06-18,2010-06-18,
AMFG,"San Francisco, USA",2010-06-14,2010-06-14,
InVeNET 2010,"San Francisco, USA",2010-11-08,2010-11-12,
SOC-LOG,"San Francisco, USA",2010-12-07,2010-12-10,
Pervasive,"San Francisco, USA",2011-06-12,2011-06-15,
IEEE SPAWC,"San Francisco, USA",2011-06-26,2011-06-29,
VTC Fall,"San Francisco, USA",2011-09-05,2011-09-08,
PerInt,"San Francisco, USA",2011-06-12,2011-06-12,
USENIX Security,"San Francisco, USA",2011-08-10,2011-08-12,
SPIE Multimedia,"San Francisco, USA",2011-01-23,2011-01-27,
ACC,"San Francisco, USA",2011-06-27,2011-06-29,
ICSOC,"San Francisco, USA",2010-12-07,2010-12-10,
Demos IEEE MASS,"San Francisco, USA",2010-11-08,2010-11-12,
ICCB,"San Francisco, USA",2010-10-20,2010-10-22,
HotPlanet,"San Francisco, USA",2010-06-15,2010-06-15,
MASS,"San Francisco, USA",2010-11-08,2010-11-12,
SISM,"San Francisco, USA",2010-06-14,2010-06-14,
ASTR,"San Francisco, USA",2011-10-12,2011-10-14,
SEE,"San Francisco, USA",2010-12-07,2010-12-10,
AGUESN,"San Francisco, USA",2010-12-13,2010-12-17,
ISWC,"San Francisco, USA",2011-06-12,2011-06-15,
WConSC,"San Francisco, USA",2011-05-23,2011-05-26,
ITC,"San Francisco, USA ",2011-09-06,2011-09-08,
MobiSense ,"San Francisco, USA ",2011-06-12,2011-06-12,
CFP,"San Jose, USA",2010-06-15,2010-06-01,
MAPREDUCE,"San Jose, USA",2011-06-08,2011-06-08,
IJCNN,"San Jose, USA",2011-07-31,2011-08-05,
PLDI,"San Jose, USA",2011-06-04,2011-06-08,
EC,"San Jose, USA",2011-06-05,2011-06-09,
CCC,"San Jose, USA",2011-06-08,2011-06-10,
FCRC,"San Jose, USA",2011-06-04,2011-06-11,
ISSAC,"San Jose, USA",2011-06-08,2011-06-11,
SPAA,"San Jose, USA",2011-06-04,2011-06-04,
CICC,"San Jose, USA",2012-09-09,2012-09-12,
ITMC,"San Jose, USA",2011-06-21,2011-06-24,
ISETC,"San Jose, USA",2010-03-22,2010-03-23,
LISA,"San Jose, USA",2010-11-07,2010-11-12,
CHiMiT,"San Jose, USA",2010-11-07,2010-11-08,
INM/WREN,"San Jose, USA",2010-04-27,2010-04-27,
ICCST,"San Jose, USA",2010-10-12,2010-10-15,
Delphi Live!,"San Jose, USA",2010-05-17,2010-05-20,
ICCAD,"San Jose, USA",2010-11-07,2010-11-07,
CLEO,"San Jose, USA",2010-05-16,2010-05-21,
ACM SIGSPATIAL GIS,"San Jose, USA",2010-11-02,2010-11-05,
ISSRE,"San Jose, USA",2010-11-01,2010-11-04,
ACM SIGSPATIAL GIS,"San Jose, USA",2010-11-02,2010-11-05,
ACM SIGSPATIAL GIS ,"San Jose, USA",2010-11-02,2010-11-05,
FAST,"San Jose, USA",2011-02-15,2011-02-18,
ACM SIGSPATIAL GIS ,"San Jose, USA",2010-11-02,2010-11-05,
ACM SIGSPATIAL GIS ,"San Jose, USA",2010-11-02,2010-11-05,
ACM SIGSPATIAL GIS ,"San Jose, USA",2010-11-02,2010-11-05,
ISA,"San Jose, USA",2010-11-02,2010-11-02,
IWGS,"San Jose, USA",2010-11-02,2010-11-02,
HASE,"San Jose, USA",2010-11-01,2010-11-04,
HPDC,"San Jose, USA",2011-06-08,2011-06-11,
SPRINGL,"San Jose, USA",2010-11-02,2010-11-02,
DMG,"San Jose, USA",2010-11-02,2010-11-02,
LBSN,"San Jose, USA",2010-11-02,2010-11-02,
WoSAR,"San Jose, USA",2010-11-01,2010-11-01,
ISCA,"San Jose, USA",2011-06-04,2011-06-08,
SIGMETRICS,"San Jose, USA",2011-06-07,2011-06-11,
PODC,"San Jose, USA",2011-06-06,2011-06-08,
STOC,"San Jose, USA",2011-06-06,2011-06-08,
HISB,"San Jose, USA",2011-07-27,2011-07-29,
DIDC,"San Jose, USA",2011-06-08,2011-06-08,
ScienceCloud,"San Jose, USA",2011-06-08,2011-06-08,
HPDGIS,"San Jose, USA",2010-11-02,2010-11-02,
ICDLE,"San Juan, USA",2010-10-03,2010-10-05,
ICDLE,"San Juan, USA",2010-10-03,2010-10-05,
CAMSAP,"San Juan, USA",2011-12-13,2011-12-16,
HAIS,"San Sebastian, Spain",2010-06-23,2010-06-25,
POPL,"San Diego, USA",2011-01-26,2011-01-28,
FHExpos Sandy UT,"Sandy, USA",2010-08-27,2010-08-28,
CIS,"Sanibel, USA",2010-11-07,2010-11-07,
GROUP,"Sanibel, USA",2010-11-07,2010-11-10,
SBA,"Santa Barbara, USA",2011-03-25,2011-03-25,
EmoSPACE,"Santa Barbara, USA",2011-05-21,2011-05-25,
DKSS,"Santa Barbara, USA",2010-06-23,2010-06-23,
ISPD,"Santa Barbara, USA",2011-03-27,2011-03-30,
EMC,"Santa Barbara, USA",2011-06-22,2011-06-24,
MobiSensor,"Santa Barbara, USA",2010-06-23,2010-06-23,
IWSN,"Santa Barbara, USA",2010-06-23,2010-06-23,
FG,"Santa Barbara, USA",2011-03-21,2011-03-24,
TAU,"Santa Barbara, USA",2011-03-31,2011-04-01,
WMS,"Santa Clara, USA",2010-10-28,2010-10-28,
Optimization for Innovation ,"Santa Clara, USA",2010-12-06,2010-12-08,
MobiCloud,"Santa Clara, USA",2010-10-28,2010-10-28,
ZendCon,"Santa Clara, USA",2010-04-20,2010-05-06,
ISQED,"Santa Clara, USA",2011-03-14,2011-03-16,
PAWR,"Santa Clara, USA",2012-01-15,2012-01-19,
BioWireleSS,"Santa Clara, USA",2012-01-15,2012-01-19,
ASAP,"Santa Monica, USA",2011-09-11,2011-09-14,
MONAMI,"Santander, Spain",2010-09-20,2010-09-22,
CUIEET,"Santander, Spain",2010-07-06,2010-07-10,
MSA ,"Santander, Spain",2011-06-20,2011-06-23,
MC,"Santander, Spain",2011-06-20,2011-06-23,
SQ,"Santander, Spain",2011-06-20,2011-06-23,
TTSDP,"Santander, Spain",2011-06-20,2011-06-23,
SEPA ,"Santander, Spain",2011-06-20,2011-06-23,
CISTI,"Santiago de Compostela, Spain",2010-06-16,2010-06-19,
SICS,"Santiago de Cuba, Cuba",2011-01-17,2011-01-21,
AUTOMINING,"Santiago, Chile",2010-11-10,2010-11-12,
ACCA,"Santiago, Chile",2010-08-24,2010-08-27,
AMW,"Santiago, Chile",2011-05-09,2011-05-12,
ICBBT,"Sanya, China",2011-03-25,2011-03-27,
ICKEM,"Sanya, China",2010-03-25,2010-03-27,
ICKEM,"Sanya, China",2011-03-25,2011-03-27,
ICKEM,"Sanya, China",2011-03-25,2011-03-27,
ICBBT,"Sanya, China",2011-03-25,2011-03-27,
IWUCA,"Sanya, China",2010-12-16,2010-12-18,
ICIS,"Sanya, China",2011-05-16,2011-05-18,
ICDDM,"Sanya, China",2011-03-25,2011-03-27,
ICFEE,"Sanya, China",2011-03-25,2011-03-27,
ICBBT,"Sanya, China",2011-03-25,2011-03-27,
ICFEE,"Sanya, China",2011-03-25,2011-03-27,
ICWCA,"Sanya, China",2011-08-01,2011-08-03,
CUTE,"Sanya, China",2010-12-16,2010-12-18,
AGUN,"Sanya, China",2010-12-17,2010-12-17,
WMSVM,"Sanya, China",2010-05-15,2010-05-16,
ICDDM,"Sanya, China",2011-03-25,2011-03-27,
ICFEE,"Sanya, China",2011-03-25,2011-03-27,
LARS,"Sao Bernardo do Campo, Brazil",2010-10-23,2010-10-28,
IWCSC,"Sao Carlos, Brazil ",2010-09-26,2010-09-29,
INTECH,"Sao Carlos, Brazil",2011-05-29,2011-06-01,
WTA,"Sao Paolo, Brazil",2011-01-31,2011-02-01,
SBAC-PAD,"Sao Paulo, Brazil",2010-10-28,2010-10-31,
INDUSCON,"Sao Paulo, Brazil",2010-11-08,2010-11-10,
InPLA,"Sao Paulo, Brazil",2011-06-21,2011-06-25,
SBES,"Sao Paulo, Brazil",2011-09-26,2011-09-30,
OECC,"Sapporo, Japan",2010-07-05,2010-07-09,
ITME,"Sapporo, Japan",2011-08-05,2011-08-07,
IWSSIP,"Sarajevo, Bosnia and Herzegovina",2011-06-16,2011-06-18,
IWSSIP,"Sarajevo, Bosnia and Herzegovina",2011-06-16,2011-06-18,
ASMC,"Saratoga Springs, USA",2011-05-15,2011-05-18,
CITA,"Sarawak, Malaysia",2011-07-12,2011-07-14,
IWASI,"Savelletri di Fasano, Italy",2011-06-28,2011-06-29,
JDTIC 10,"Fez, Morocco",2010-07-15,2010-07-17,
IWSSPS,"Scottsdale, USA",2010-10-28,2010-10-28,
MM,"Scottsdale, USA",2011-11-28,2011-12-01,
ESWeek,"Scottsdale, USA",2010-10-24,2010-10-29,
ESTIMedia,"Scottsdale, USA",2010-10-28,2010-10-29,
WIFS,"Seattle, USA",2010-12-12,2010-12-15,
MobileFutureForward,"Seattle, USA",2010-06-01,2010-07-15,
PerCom,"Seattle, USA",2011-03-21,2011-03-25,
PerSeNS,"Seattle, USA",2011-03-21,2011-03-25,
CoMoRea,"Seattle, USA",2011-03-21,2011-03-25,
PerCol,"Seattle, USA",2011-03-21,2011-03-25,
MP2P,"Seattle, USA",2011-03-25,2011-03-25,
MUCS,"Seattle, USA",2011-03-11,2011-03-11,
GHTC,"Seattle, USA",2011-10-30,2011-11-01,
PerCoSC,"Seattle, USA",2011-03-21,2011-03-21,
PerEL,"Seattle, USA",2011-03-21,2011-03-25,
VLDB,"Seattle, USA",2011-08-29,2011-09-03,
PerWare,"Seattle, USA",2011-03-21,2011-03-21,
iConference,"Seattle, USA",2011-02-08,2011-02-11,
SESOC,"Seattle, USA",2011-03-21,2011-03-21,
IQ2S,"Seattle, USA",2011-03-21,2011-03-25,
SenSys ,"Seattle, USA",2011-11-02,2011-11-04,
IGARSS,"Sendai, Japan",2011-05-01,2011-08-05,
SII,"Sendai, Japan",2010-12-21,2010-12-22,
S+SSPR,"Sendai, Japan",2012-11-07,2012-11-09,
MCNCS,"Seoul, South Korea",2011-06-30,2011-07-02,
OTN ,"Seoul, South Korea",2010-08-16,2010-08-18,
REFS,"Seoul, South Korea",2010-07-19,2010-07-23,
SA,"Seoul, South Korea",2010-12-15,2010-12-18,
ME,"Seoul, South Korea",2010-07-19,2010-07-23,
IKM,"Seoul, South Korea",2010-08-16,2010-08-18,
VRCAI,"Seoul, South Korea",2010-12-12,2010-12-13,
CIVS,"Seoul, South Korea",2010-09-22,2010-09-23,
MWSCAS,"Seoul, South Korea",2011-08-07,2011-08-10,
ICUIMC,"Seoul, South Korea",2011-02-21,2011-02-23,
MRII,"Seoul, South Korea",2010-12-08,2010-12-10,
MCAR,"Seoul, South Korea",2010-10-13,2010-10-13,
DAP,"Seoul, South Korea",2010-10-13,2010-10-13,
CISIS,"Seoul, South Korea",2011-06-30,2011-07-02,
CISIS,"Seoul, South Korea",2011-06-30,2011-07-02,
CISIS,"Seoul, South Korea",2011-06-30,2011-07-02,
IMIS,"Seoul, South Korea",2011-06-30,2011-07-02,
ACTICS,"Seoul, South Korea",2011-06-30,2011-07-02,
MoMoPE,"Seoul, South Korea",2011-06-30,2011-07-02,
ARSO,"Seoul, South Korea",2010-10-26,2010-10-28,
NCM,"Seoul, South Korea",2010-08-16,2010-08-18,
NCM,"Seoul, South Korea",2010-08-16,2010-08-18,
ICCIT,"Seoul, South Korea",2010-11-30,2010-12-02,
IMS,"Seoul, South Korea",2010-11-30,2010-12-02,
PRNI,"Seoul, South Korea",2011-05-16,2011-05-18,
BINDIS,"Seoul, South Korea",2010-07-19,2010-07-23,
QUORS,"Seoul, South Korea",2010-07-19,2010-07-23,
CloudApp,"Seoul, South Korea",2010-07-19,2010-07-23,
SIGGRAPH Asia,"Seoul, South Korea",2010-12-15,2010-12-18,
ESAS,"Seoul, South Korea",2010-07-19,2010-07-19,
ECDS,"Seoul, South Korea",2011-06-30,2011-07-02,
CIG,"Seoul, South Korea",2011-08-31,2011-09-03,
CAOL,"Sevastopol, Ukraine",2010-09-10,2010-09-14,
LFNM,"Sevastopol, Ukraine",2010-09-12,2010-09-14,
TERA,"Sevastopol, Ukraine",2010-09-12,2010-09-14,
EWDTS,"Sevastopol, Ukraine",2011-09-09,2011-09-12,
CLA,"Seville, Spain",2010-10-19,2010-10-21,
RADECS,"Seville, Spain",2011-09-19,2011-09-23,
ICSOFT,"Seville, Spain",2011-07-18,2011-07-21,
WINSYS,"Seville, Spain",2011-07-18,2011-07-21,
SIGMAP,"Seville, Spain",2011-07-18,2011-07-21,
SECRYPT,"Seville, Spain",2011-07-18,2011-07-21,
OPTICS,"Seville, Spain",2011-07-18,2011-07-21,
ICETE,"Seville, Spain",2011-07-18,2011-07-21,
ICE-B,"Seville, Spain",2011-07-18,2011-07-21,
CAIP,"Seville, Spain",2011-08-29,2011-08-31,
CAIP,"Seville, Spain",2011-08-29,2011-08-31,
FP-NETS: Biological Networks,"Vancouver, Canada",2011-01-24,2011-01-28,
I-USEr,"Shah Alam, Malaysia",2010-12-13,2010-12-14,
i-USEr,"Shah Alam, Malaysia",2010-12-13,2010-12-12,
CFPHR,"Shahjahanpur, India",2010-10-07,2010-10-30,
ICIECS,"Shandong,China",2010-11-26,2010-11-28,
ICRA,"Shanghai, China",2011-05-09,2011-05-13,
SWPM,"Shanghai, China",2010-11-07,2010-11-07,
APLAS,"Shanghai, China",2010-11-29,2010-12-01,
i-CREATe,"Shanghai, China",2010-07-21,2010-07-23,
CEC,"Shanghai, China",2010-10-20,2010-10-22,
URSW,"Shanghai, China",2010-11-07,2010-11-07,
PCIM Asia,"Shanghai, China",2011-06-21,2011-06-23,
ICFTE 2011,"Shanghai, China",2011-03-11,2011-03-13,
EBMM 2011,"Shanghai, China",2011-03-11,2011-03-13,
ICSIC,"Shanghai, China",2011-03-11,2011-03-13,
RMSC,"Shanghai, China",2010-12-05,2010-12-07,
FCC,"Shanghai, China",2010-09-28,2010-09-29,
ICPADS,"Shanghai, China",2010-12-08,2010-12-10,
WOCC,"Shanghai, China",2010-05-14,2010-05-15,
PrimeAsia,"Shanghai, China",2010-09-22,2010-09-24,
ICIRA,"Shanghai, China",2010-11-10,2010-11-12,
E-Forensics,"Shanghai, China",2010-11-10,2010-11-12,
ACP,"Shanghai, China",2010-12-08,2010-12-12,
Summer Screws,"Shanghai, China",2010-07-26,2010-08-06,
ICEBE,"Shanghai, China",2010-11-20,2010-11-22,
EM2I,"Shanghai, China",2010-11-10,2010-11-12,
ECLB,"Shanghai, China",2010-10-21,2010-10-21,
ICFEM ,"Shanghai, China",2010-11-16,2010-11-19,
ICWL,"Shanghai, China",2010-12-08,2010-12-10,
DynaCo,"Shanghai, China",2010-10-13,2010-10-13,
ICEE,"Shanghai, China",2011-05-06,2011-05-08,
ICMTMA,"Shanghai, China",2011-01-06,2011-01-07,
IWOD,"Shanghai, China",2010-11-08,2010-11-08,
PIC,"Shanghai, China",2010-12-10,2010-12-12,
SERES,"Shanghai, China",2010-11-07,2010-11-07,
IWCS,"Shanghai, China",2010-11-10,2010-11-12,
ASOC,"Shanghai, China",2010-11-10,2010-11-12,
SSN,"Shanghai, China",2010-10-07,2010-10-08,
OM,"Shanghai, China",2010-11-07,2010-11-08,
UML&FM,"Shanghai, China",2010-11-16,2010-11-16,
P2PNet,"Shanghai, China",2010-12-07,2010-12-07,
DCIA,"Shanghai, China",2010-12-07,2010-12-07,
WOP,"Shanghai, China",2010-11-08,2010-11-08,
WRTLT,"Shanghai, China",2010-12-05,2010-12-06,
C3LSW,"Shanghai, China",2010-11-07,2010-11-07,
P2PNVE,"Shanghai, China",2010-12-08,2010-12-10,
SMR2,"Shanghai, China",2010-11-08,2010-11-08,
COLD,"Shanghai, China",2010-11-08,2010-11-08,
STEG,"Shanghai, China",2010-12-08,2010-12-10,
ISWC Posters and Demos,"Shanghai, China",2010-11-07,2010-11-11,
SDoW,"Shanghai, China",2010-11-08,2010-11-08,
TTSS,"Shanghai, China",2010-10-15,2010-10-15,
ICMIC,"Shanghai, China",2011-06-26,2011-06-29,
GameNets,"Shanghai, China",2011-04-16,2011-04-18,
MobiWorld,"Shanghai, China",2011-04-10,2011-04-10,
WiSARN,"Shanghai, China",2011-04-10,2011-04-10,
CEBMM,"Shanghai, China",2011-03-11,2011-03-13,
SCNC,"Shanghai, China",2011-04-10,2011-04-15,
ICSIC,"Shanghai, China",2011-03-11,2011-03-13,
BCGIn,"Shanghai, China",2011-07-29,2011-07-31,
IEEE CSAE,"Shanghai, China",2011-06-10,2011-06-12,
CET,"Shanghai, China",2011-10-28,2011-10-30,
GMC,"Shanghai, China",2011-10-17,2011-10-20,
ICCRD,"Shanghai, China",2011-03-11,2011-03-13,
ICSEM,"Shanghai, China",2011-03-11,2011-03-13,
Geoinformatics,"Shanghai, China",2011-06-24,2011-06-26,
WiCOM,"Shanghai, China",2012-09-21,2012-09-23,
ICFTE,"Shanghai, China",2011-03-11,2011-03-13,
MECBME,"Sharjah, United Arab Emirates",2011-02-21,2011-02-24,
 BAE ,"Sharjah, United Arab Emirates",2011-02-22,2011-02-25,
 BAE ,"Sharjah, United Arab Emirates",2011-02-22,2011-02-25,
 BAE ,"Sharjah, United Arab Emirates",2011-02-22,2011-02-25,
WBE,"Sharm El Sheikh, Egypt",2010-03-15,2010-03-17,
ACSE,"Sharm El Sheikh, Egypt",2010-03-15,2010-03-17,
AfricaIMSA,"Sharm El Sheikh, Egypt",2010-03-15,2010-03-17,
AICCSA,"Sharm El-Sheikh, Egypt",2011-06-27,2011-06-30,
AICCSA ,"Sharm El-Sheikh, Egypt",2011-06-27,2011-06-30,
Langs for C21,"Sheffield, United Kingdom",2010-09-01,2010-09-02,
ETHICOMP,"Sheffield, United Kingdom",2011-09-14,2011-09-16,
TAROS,"Sheffield, United Kingdom",2011-08-31,2011-09-02,
Design4Health,"Sheffield, United Kingdom",2011-07-13,2011-07-15,
ICINIS,"Shenyang, China",2010-11-01,2010-11-03,
BDM,"Shenzhen, China",2011-05-24,2011-05-27,
PEITS,"Shenzhen, China",2010-11-13,2010-11-14,
ICFPEE,"Shenzhen, China",2010-06-26,2010-06-27,
ACC,"Shenzhen, China",2010-04-17,2010-04-18,
EDT,"Shenzhen, China",2010-04-17,2010-04-18,
ICFPEE,"Shenzhen, China",2010-06-26,2010-06-27,
ICCSP ,"Shenzhen, China",2010-10-09,2010-10-10,
NGInfra,"Shenzhen, China",2010-11-11,2010-11-13,
PHM,"Shenzhen, China",2011-05-24,2011-05-25,
ICFIEA,"Shenzhen, China",2010-12-17,2010-12-18,
ICEE,"Shenzhen, China",2011-01-03,2011-01-04,
BI2011,"Shenzhen, China",2011-05-24,2011-05-27,
QIMIE,"Shenzhen, China",2011-05-24,2011-05-24,
DSDM,"Shenzhen, China",2011-05-24,2011-05-27,
BI,"ShenZhen, China",2011-05-24,2011-05-24,
DMHM,"Shenzhen, China",2011-05-24,2011-05-27,
WMSVM,"Shenzhen, China",2011-07-17,2011-07-18,
ICIII,"Shenzhen, China",2011-11-26,2011-11-27,
PAKDD,"Shenzhen,China",2011-05-24,2011-05-27,
 (DSDMâ11),"Shenzhen,China",2011-05-24,2011-05-27,
BDC,"Shoal Bay, Australia",2010-12-06,2010-12-10,
Ethics,"Shropshire, United Kingdom",2010-01-04,2011-05-01,
RoEduNet,"Sibiu, Romania",2010-06-24,2010-06-26,
VMV,"Siegen, Germany",2010-11-15,2010-11-17,
WICS,"Sinaia, Romania",2010-09-29,2010-10-02,
ESE,"Sindelfingen, Germany",2010-12-07,2010-12-09,
ICCS,"Singapore, Singapore",2010-11-15,2010-11-18,
PSIVT,"Singapore, Singapore",2010-11-14,2010-11-17,
MTESC,"Singapore, Singapore",2010-10-18,2010-10-21,
MVV,"Singapore, Singapore",2010-06-09,2010-06-11,
ICIWE ,"Singapore, Singapore",2010-07-25,2010-07-27,
ICSR,"Singapore, Singapore",2010-11-23,2010-11-24,
IWITMA,"Singapore, Singapore",2010-07-19,2010-07-23,
ATVA,"Singapore, Singapore",2010-09-21,2010-09-24,
IPEC,"Singapore, Singapore",2010-10-26,2010-10-29,
Mobility,"Singapore, Singapore",2010-10-18,2010-10-21,
MAST,"Singapore, Singapore",2010-10-18,2010-10-21,
